,extended,latitude,longitude,vicinity,multiple,success,suicide,attacktype1,targtype1,target1,individual,weaptype1,nkill,property,ishostkid,gname
1459,0,7.198606,-75.341218,1,0.0,1,0,2,4,1476,0,5,3.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
1460,0,1.14646,-77.00389,0,0.0,1,0,2,4,332,0,5,8.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
1461,0,3.429344,-76.516037,0,0.0,0,0,3,6,1473,0,6,0.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
1462,0,0.74522,-75.23414,0,0.0,1,0,2,3,282,0,8,0.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
1463,0,4.21557,-73.81502,0,0.0,1,0,2,19,1523,0,5,2.0,1,1.0,Revolutionary Armed Forces of Colombia (FARC)
1464,0,3.583748,-76.495727,0,0.0,1,0,3,4,1509,0,6,0.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
1465,0,7.02104,-75.90933,0,0.0,1,0,3,14,459,0,6,0.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
1466,0,10.47692,-73.25049,0,0.0,1,0,3,2,1487,0,6,0.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
1467,0,4.5981,-74.07603,0,0.0,0,0,3,4,1516,0,6,1.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
1468,0,7.883605,-76.631923,1,1.0,1,0,2,19,56,0,8,0.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
1469,0,4.877025,-74.437413,1,0.0,1,0,3,19,1479,0,6,3.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
1470,0,1.93514,-77.30609,0,0.0,1,0,2,3,1519,0,5,1.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
1471,0,7.00063,-76.26572,0,0.0,1,0,3,14,1500,0,6,6.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
1472,1,11.3,-74.183333,0,1.0,1,0,6,14,1506,0,5,1.0,0,1.0,Revolutionary Armed Forces of Colombia (FARC)
1473,0,6.15518,-71.76813,0,1.0,1,0,2,3,1528,0,5,0.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
1474,0,7.027345,-71.428555,0,0.0,1,0,3,21,1510,0,6,0.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
1475,0,4.29692,-74.80707,0,0.0,1,0,3,14,1485,0,6,1.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
1476,1,-0.879091,-76.085601,0,0.0,1,0,6,1,1495,0,5,0.0,0,1.0,Revolutionary Armed Forces of Colombia (FARC)
1477,0,7.10577,-77.76488,0,0.0,1,0,1,2,1458,0,5,1.0,0,0.0,Revolutionary Armed Forces of Colombia (FARC)
1478,1,5.657909,-75.837417,0,0.0,1,0,6,14,1501,0,5,0.0,0,1.0,Revolutionary Armed Forces of Colombia (FARC)
1479,0,5.445543,-75.688443,0,0.0,1,0,2,14,1505,0,8,1.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
1480,0,1.210589,-77.993327,0,0.0,1,0,3,2,1507,0,6,0.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
1481,0,1.68448,-75.28659,0,0.0,1,0,3,21,1459,0,6,0.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
1482,0,3.538611,-74.896111,0,0.0,1,0,2,4,1486,0,5,3.0,0,0.0,Revolutionary Armed Forces of Colombia (FARC)
1483,0,5.499147,-75.183126,0,0.0,1,0,2,14,1520,0,5,8.0,0,0.0,Revolutionary Armed Forces of Colombia (FARC)
1484,0,2.68523,-75.32598,0,0.0,1,0,2,3,1497,0,5,4.0,-9,0.0,Revolutionary Armed Forces of Colombia (FARC)
1485,0,6.1429,-75.18417,0,0.0,1,0,3,4,1472,0,6,4.0,-9,0.0,Revolutionary Armed Forces of Colombia (FARC)
1486,0,8.21121,-73.23843,0,0.0,1,0,3,3,1477,0,6,5.0,0,0.0,Revolutionary Armed Forces of Colombia (FARC)
1487,0,3.88182,-77.07042,0,0.0,1,0,3,2,1514,0,6,0.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
1488,0,2.998638,-75.30562,0,1.0,1,0,3,1,1515,0,6,0.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
1489,0,6.00283,-76.78047,0,0.0,1,0,1,2,1492,0,5,1.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
1490,0,2.938546,-73.208681,1,0.0,1,0,2,12,1525,0,5,0.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
1491,0,2.992977,-76.687069,1,0.0,1,0,2,1,1526,0,5,8.0,-9,0.0,Revolutionary Armed Forces of Colombia (FARC)
1492,0,1.212936,-77.27471,0,0.0,1,0,3,2,1466,0,6,5.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
1493,0,6.964565,-75.417688,0,0.0,1,0,7,1,1488,0,8,0.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
1494,0,8.637411,-72.734019,1,1.0,1,0,3,19,1489,0,6,0.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
1495,0,8.04928,-73.0855,1,0.0,1,0,3,21,1518,0,6,0.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
1496,0,6.820856,-71.324402,0,0.0,1,0,3,21,1478,0,6,0.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
1497,0,0.667105,-76.871354,1,0.0,1,0,3,21,1483,0,6,0.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
1498,0,6.788008,-71.025959,0,0.0,1,0,7,19,1460,0,8,0.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
1499,0,6.81699,-75.243998,1,0.0,0,0,3,21,1470,0,6,0.0,0,0.0,Revolutionary Armed Forces of Colombia (FARC)
1500,0,8.436226,-73.286661,1,0.0,1,0,3,21,1469,0,6,0.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
1501,0,2.650027,-75.649575,1,0.0,0,0,3,14,1465,0,6,0.0,0,0.0,Revolutionary Armed Forces of Colombia (FARC)
1502,0,2.116667,-76.983333,1,0.0,1,0,2,14,1490,0,5,1.0,0,0.0,Revolutionary Armed Forces of Colombia (FARC)
1503,0,12.228233,-71.992872,1,0.0,1,0,3,19,1493,0,6,0.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
1504,0,11.378289,-72.238173,1,0.0,1,0,2,4,48,0,5,12.0,0,0.0,Revolutionary Armed Forces of Colombia (FARC)
1505,0,5.233187,-76.829109,0,0.0,1,0,2,3,282,0,5,0.0,-9,0.0,Revolutionary Armed Forces of Colombia (FARC)
1506,0,1.813128,-78.754227,0,1.0,1,0,3,1,1347,0,6,0.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
1507,0,2.998611,-75.304444,0,0.0,1,0,3,3,12,0,6,0.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
1508,0,2.47611,-78.1169,0,0.0,1,0,3,3,282,0,6,0.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
1509,0,6.906659,-75.686928,0,0.0,1,0,3,19,934,0,6,0.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
1510,0,6.961684,-75.426826,0,0.0,0,0,2,14,1115,0,8,0.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
1511,0,7.10429,-75.647612,0,0.0,0,0,3,20,6,0,6,0.0,0,0.0,Revolutionary Armed Forces of Colombia (FARC)
1512,0,2.3889,-75.89255,0,0.0,0,0,3,20,6,0,6,0.0,0,0.0,Revolutionary Armed Forces of Colombia (FARC)
1513,0,2.796235,-76.483157,0,0.0,1,0,3,19,1456,0,6,0.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
1514,0,3.115381,-76.62609,0,0.0,1,0,3,4,12,0,6,13.0,0,0.0,Revolutionary Armed Forces of Colombia (FARC)
1515,0,7.583191,-75.399966,0,0.0,1,0,3,19,1456,0,6,0.0,-9,0.0,Revolutionary Armed Forces of Colombia (FARC)
1516,0,-13.152712,-74.218628,0,0.0,1,0,1,2,1572,0,6,0.0,1,0.0,Shining Path (SL)
1517,0,-14.385277,-73.962606,0,0.0,1,0,2,3,1579,0,5,1.0,1,0.0,Shining Path (SL)
1518,0,-10.680652,-76.259918,0,0.0,1,0,3,21,670,0,6,1.0,1,0.0,Shining Path (SL)
1519,0,-12.046374,-77.042793,0,0.0,1,0,3,21,670,0,6,0.0,1,0.0,Shining Path (SL)
1520,0,-14.083889,-73.588889,0,0.0,1,0,2,8,1551,0,5,1.0,1,0.0,Shining Path (SL)
1521,0,-9.475874,-78.305075,0,0.0,1,0,7,1,399,0,5,0.0,1,0.0,Shining Path (SL)
1522,0,-14.054639,-73.088412,0,0.0,1,0,2,3,998,0,5,1.0,1,0.0,Shining Path (SL)
1523,0,-13.952269,-71.653815,0,0.0,1,0,1,14,1548,0,5,2.0,0,0.0,Shining Path (SL)
1524,0,-17.360278,-69.701111,0,0.0,0,0,3,19,1558,0,6,17.0,0,0.0,Shining Path (SL)
1525,0,-13.942825,-74.312575,0,0.0,1,0,2,14,1591,0,5,79.0,1,0.0,Shining Path (SL)
1526,0,-13.163874,-74.223564,1,0.0,0,0,7,19,1589,0,5,3.0,1,0.0,Shining Path (SL)
1527,0,-13.65311,-73.95396,0,0.0,1,0,1,8,1556,0,5,1.0,0,0.0,Shining Path (SL)
1528,0,-15.65083,-70.321899,0,1.0,1,0,1,8,935,0,5,1.0,0,0.0,Shining Path (SL)
1529,0,-12.597099,-73.830879,0,0.0,1,0,2,14,1601,0,5,25.0,1,1.0,Shining Path (SL)
1530,0,-8.872222,-77.893611,0,0.0,1,0,2,4,683,0,5,25.0,1,0.0,Shining Path (SL)
1531,0,-12.983333,-74.183333,0,0.0,1,0,2,14,1547,0,5,17.0,1,1.0,Shining Path (SL)
1532,0,-12.916667,-73.833333,0,0.0,1,0,2,9,1559,0,5,10.0,1,0.0,Shining Path (SL)
1533,0,-13.604444,-75.353111,0,0.0,1,0,3,19,892,0,6,1.0,1,0.0,Shining Path (SL)
1534,0,-16.466667,-69.916667,0,0.0,1,0,2,1,1545,0,5,1.0,1,0.0,Shining Path (SL)
1535,0,-13.16015,-75.072161,0,0.0,1,0,1,2,1597,0,5,1.0,0,0.0,Shining Path (SL)
1536,0,-12.38394,-76.136119,0,0.0,1,0,3,19,1603,0,6,0.0,1,0.0,Shining Path (SL)
1537,0,-9.929478,-76.239738,0,0.0,1,0,3,2,1568,0,6,1.0,1,0.0,Shining Path (SL)
1538,0,-8.18885,-76.510838,0,0.0,1,0,7,2,1593,0,8,0.0,1,0.0,Shining Path (SL)
1539,0,-14.200556,-71.436667,0,0.0,1,0,1,14,1457,0,5,4.0,0,0.0,Shining Path (SL)
1540,0,-14.105709,-72.615117,0,1.0,1,0,2,14,1557,0,5,0.0,1,0.0,Shining Path (SL)
1541,0,-12.955214,-74.252729,0,1.0,1,0,3,21,1587,0,6,0.0,1,0.0,Shining Path (SL)
1542,0,-7.665171,-76.787363,0,0.0,1,0,2,14,1594,0,5,15.0,1,0.0,Shining Path (SL)
1543,0,-8.459251,-76.461991,0,0.0,1,0,2,4,1004,0,5,0.0,1,0.0,Shining Path (SL)
1544,0,-9.147417,-78.280093,0,0.0,1,0,2,3,12,0,5,1.0,1,0.0,Shining Path (SL)
1545,0,-12.939782,-74.247478,0,0.0,1,0,1,3,1542,0,5,1.0,0,0.0,Shining Path (SL)
1546,0,-13.597387,-74.154865,0,0.0,1,0,1,4,1596,0,5,2.0,0,0.0,Shining Path (SL)
1547,0,-12.7414,-75.8094,0,0.0,1,0,2,14,1586,0,5,5.0,1,0.0,Shining Path (SL)
1548,0,-9.120146,-78.194114,0,0.0,1,0,2,14,1578,0,5,6.0,1,0.0,Shining Path (SL)
1549,0,-11.419301,-75.688882,0,0.0,1,0,2,1,1531,0,5,0.0,1,0.0,Shining Path (SL)
1550,0,-11.520494,-75.899782,0,0.0,1,0,3,19,1580,0,6,0.0,1,0.0,Shining Path (SL)
1551,0,-11.822224,-75.392952,0,1.0,1,0,3,21,670,0,6,0.0,1,0.0,Shining Path (SL)
1552,0,-14.063467,-75.729381,0,0.0,1,0,3,4,1599,0,6,0.0,1,0.0,Shining Path (SL)
1553,0,-14.220983,-69.153823,0,0.0,1,0,2,1,1543,0,5,0.0,1,0.0,Shining Path (SL)
1554,0,-9.642799,-76.773677,0,0.0,1,0,2,14,1536,0,5,0.0,1,0.0,Shining Path (SL)
1555,0,-12.517373,-76.73399,0,0.0,1,0,1,2,1554,0,5,1.0,0,0.0,Shining Path (SL)
1556,0,-13.531688,-71.966924,0,0.0,1,0,1,2,1564,0,5,1.0,0,0.0,Shining Path (SL)
1557,0,-11.918478,-75.312889,0,0.0,1,0,1,3,1538,0,5,3.0,0,0.0,Shining Path (SL)
1558,0,-12.068306,-75.210163,0,0.0,1,0,1,2,1602,0,5,1.0,0,0.0,Shining Path (SL)
1559,0,-11.161067,-75.99309,0,0.0,1,0,2,11,1583,0,5,12.0,1,0.0,Shining Path (SL)
1560,0,-13.277193,-72.217872,1,0.0,1,0,2,4,699,0,5,14.0,1,0.0,Shining Path (SL)
1561,0,-5.8225,-79.512222,0,0.0,1,0,2,21,1585,0,5,0.0,1,0.0,Shining Path (SL)
1562,0,-15.53305,-69.252459,0,0.0,1,0,2,19,1598,0,5,0.0,1,0.0,Shining Path (SL)
1563,0,-12.677856,-72.622833,0,0.0,0,0,3,21,1600,0,6,0.0,0,0.0,Shining Path (SL)
1564,0,-12.950153,-74.020741,0,0.0,0,0,2,4,12,0,5,0.0,0,0.0,Shining Path (SL)
1565,0,31.147131,75.341218,0,0.0,1,0,1,4,1622,0,10,2.0,0,0.0,Sikh Extremists
1566,0,29.886653,76.019607,0,0.0,1,0,1,14,1623,0,5,1.0,0,0.0,Sikh Extremists
1567,0,28.585836,77.153336,0,0.0,1,0,1,2,1610,0,5,1.0,0,0.0,Sikh Extremists
1568,0,30.733315,76.779418,0,0.0,0,0,3,15,1627,0,6,0.0,0,0.0,Sikh Extremists
1569,0,31.234401,76.505465,0,0.0,1,0,2,14,27,0,9,7.0,1,0.0,Sikh Extremists
1570,0,49.25,-123.133333,0,0.0,0,0,1,2,1660,0,5,0.0,0,0.0,Sikh Extremists
1571,0,31.638549,75.135566,0,0.0,1,0,2,3,1408,0,5,3.0,1,0.0,Sikh Extremists
1572,0,31.84,74.76,0,0.0,1,0,2,15,1631,0,5,5.0,1,0.0,Sikh Extremists
1573,0,25.47283,82.570528,0,0.0,1,0,1,2,1604,0,5,3.0,0,0.0,Sikh Extremists
1574,0,28.690073,77.213982,0,1.0,0,0,3,2,1080,0,6,0.0,1,0.0,Sikh Extremists
1575,0,31.660681,75.12243,0,0.0,1,0,1,3,1666,0,5,2.0,0,0.0,Sikh Extremists
1576,0,31.345599,74.692032,0,0.0,1,0,2,3,1614,0,5,3.0,1,0.0,Sikh Extremists
1577,0,28.960965,79.515377,0,0.0,1,0,1,14,1624,0,5,4.0,0,0.0,Sikh Extremists
1578,0,31.819789,75.692805,0,0.0,1,0,2,14,1653,0,5,1.0,1,0.0,Sikh Extremists
1579,0,30.795441,77.069611,0,0.0,1,0,2,3,1657,0,5,4.0,1,0.0,Sikh Extremists
1580,0,31.633979,74.872264,0,0.0,1,0,1,1,1633,0,5,1.0,0,0.0,Sikh Extremists
1581,0,32.040763,75.401886,0,0.0,1,0,1,2,1630,0,5,2.0,0,0.0,Sikh Extremists
1582,0,28.095366,74.984953,0,0.0,1,0,1,14,1641,0,5,2.0,0,0.0,Sikh Extremists
1583,0,29.420166,77.784542,0,0.0,1,0,2,3,1579,0,5,0.0,1,0.0,Sikh Extremists
1584,0,30.672393,74.755048,0,0.0,1,0,1,1,1673,0,5,1.0,0,0.0,Sikh Extremists
1585,0,31.22402,75.770801,0,0.0,1,0,3,3,1659,0,6,0.0,1,0.0,Sikh Extremists
1586,0,31.326015,75.576183,0,0.0,1,0,1,14,1626,0,5,5.0,0,0.0,Sikh Extremists
1587,0,31.534899,75.910571,0,0.0,1,0,1,10,1670,0,5,1.0,0,0.0,Sikh Extremists
1588,0,30.898024,75.860077,0,0.0,1,0,1,3,859,0,5,2.0,0,0.0,Sikh Extremists
1589,0,20.946702,72.952035,0,0.0,1,0,1,2,1635,0,5,7.0,0,0.0,Sikh Extremists
1590,0,26.338056,76.151944,0,0.0,1,0,1,1,1629,0,5,1.0,0,0.0,Sikh Extremists
1591,0,31.5325,75.093889,0,0.0,1,0,1,14,1607,0,5,3.0,0,0.0,Sikh Extremists
1592,0,30.450829,74.882875,0,0.0,1,0,1,2,1605,0,5,2.0,0,0.0,Sikh Extremists
1593,0,29.933673,78.179867,0,0.0,1,0,3,15,1674,0,6,3.0,1,0.0,Sikh Extremists
1594,0,24.37938,73.338447,0,0.0,1,0,1,14,1636,0,5,3.0,0,0.0,Sikh Extremists
1595,0,31.770833,74.888333,0,0.0,1,0,1,14,1663,0,5,3.0,0,0.0,Sikh Extremists
1596,0,31.787766,75.601895,0,0.0,1,0,1,14,1617,0,5,4.0,0,0.0,Sikh Extremists
1597,0,32.726602,74.857026,0,0.0,1,0,2,8,1648,0,5,0.0,1,0.0,Sikh Extremists
1598,0,30.679722,76.721944,0,0.0,1,0,1,10,1650,0,5,2.0,0,0.0,Sikh Extremists
1599,0,31.633078,74.878288,1,0.0,1,0,2,3,332,0,5,1.0,1,0.0,Sikh Extremists
1600,0,31.560363,75.028988,0,0.0,1,0,2,3,332,0,5,1.0,1,0.0,Sikh Extremists
1601,0,29.685693,76.990483,0,0.0,1,0,3,19,1327,0,6,13.0,1,0.0,Sikh Extremists
1602,0,30.193752,74.409326,0,0.0,1,0,2,19,1637,0,5,20.0,1,0.0,Sikh Extremists
1603,0,31.8186,75.2028,0,0.0,1,0,2,14,1613,0,5,4.0,1,0.0,Sikh Extremists
1604,0,30.34,76.38,0,0.0,1,0,3,15,1615,0,6,4.0,1,0.0,Sikh Extremists
1605,0,28.21962,77.941739,0,0.0,1,0,3,3,1671,0,6,0.0,1,0.0,Sikh Extremists
1606,0,30.210994,74.945474,0,0.0,1,0,1,14,1612,0,5,2.0,0,0.0,Sikh Extremists
1607,0,30.860768,75.744748,0,0.0,1,0,2,19,1658,0,5,62.0,1,0.0,Sikh Extremists
1608,0,31.448943,74.925262,0,0.0,1,0,3,3,1453,0,6,7.0,1,0.0,Sikh Extremists
1609,0,30.245796,75.842072,1,1.0,1,0,7,1,581,0,8,0.0,1,0.0,Sikh Extremists
1610,0,15.478569,78.483093,0,0.0,1,0,3,2,1609,0,6,2.0,1,0.0,Sikh Extremists
1611,0,26.846709,80.946159,0,0.0,1,0,1,14,1616,0,5,3.0,0,0.0,Sikh Extremists
1612,0,28.620794,79.812865,1,0.0,1,0,2,14,1620,0,5,24.0,0,0.0,Sikh Extremists
1613,0,30.378179,76.776697,1,0.0,1,0,1,2,1652,0,5,5.0,0,0.0,Sikh Extremists
1614,0,19.075984,72.877656,0,0.0,0,0,3,20,1655,0,6,0.0,1,0.0,Sikh Extremists
1615,0,34.526179,74.254614,0,0.0,1,0,6,3,1665,0,5,0.0,0,1.0,Sikh Extremists
1616,0,30.381945,75.546798,1,0.0,1,0,2,3,1672,0,5,14.0,0,0.0,Sikh Extremists
1617,0,28.263681,78.403733,0,0.0,1,0,1,3,1644,0,5,7.0,0,0.0,Sikh Extremists
1618,0,34.417122,70.449593,0,0.0,1,0,3,12,1691,0,6,2.0,1,0.0,Taliban
1619,0,34.516895,69.147011,0,0.0,1,0,3,2,1704,0,6,0.0,-9,0.0,Taliban
1620,0,32.623739,65.456432,0,0.0,1,0,1,4,1712,0,5,3.0,0,0.0,Taliban
1621,0,32.603077,64.890852,0,0.0,1,0,2,3,1694,0,5,3.0,1,0.0,Taliban
1622,0,34.880556,70.896111,0,0.0,1,0,2,14,1699,0,5,5.0,-9,0.0,Taliban
1623,1,31.617667,65.675942,0,0.0,1,0,6,1,1722,0,5,0.0,-9,1.0,Taliban
1624,0,31.550039,65.45263,0,0.0,1,0,3,3,6,0,6,4.0,1,0.0,Taliban
1625,0,33.5,70.05,0,0.0,1,0,2,3,507,0,5,1.0,0,0.0,Taliban
1626,0,31.499713,65.000854,0,0.0,1,0,2,3,1693,0,5,11.0,1,0.0,Taliban
1627,0,31.799835,65.062271,0,0.0,0,0,1,2,1700,0,6,3.0,0,0.0,Taliban
1628,0,36.896969,65.665857,0,0.0,1,0,2,2,1723,0,9,1.0,0,0.0,Taliban
1629,0,32.853333,68.449722,0,0.0,1,0,3,1,1692,0,6,1.0,1,0.0,Taliban
1630,0,32.625149,62.479768,0,0.0,1,0,2,14,1680,0,5,3.0,-9,0.0,Taliban
1631,1,30.280606,62.054597,0,0.0,1,0,6,3,1676,0,5,0.0,-9,1.0,Taliban
1632,0,33.335258,69.928467,1,0.0,1,0,3,14,1708,0,6,1.0,1,0.0,Taliban
1633,0,34.623611,70.603333,1,0.0,1,0,2,14,13,0,5,0.0,-9,0.0,Taliban
1634,0,34.346722,62.197315,0,0.0,1,0,3,6,1711,0,6,0.0,0,0.0,Taliban
1635,0,33.598633,69.228996,0,0.0,1,1,3,2,1706,0,6,2.0,0,0.0,Taliban
1636,0,33.279501,69.598588,0,0.0,1,0,7,1,1702,0,8,0.0,1,0.0,Taliban
1637,0,35.672778,71.343333,0,0.0,1,0,2,2,1687,0,5,11.0,-9,0.0,Taliban
1638,0,33.969167,68.944722,0,0.0,1,0,2,14,1689,0,5,1.0,0,0.0,Taliban
1639,0,36.420551,64.89389,0,0.0,1,0,3,2,1696,0,6,0.0,0,0.0,Taliban
1640,0,34.417538,70.323938,0,0.0,1,0,3,2,1696,0,6,0.0,0,0.0,Taliban
1641,0,34.467964,70.491493,0,0.0,1,0,3,2,1703,0,6,0.0,1,0.0,Taliban
1642,0,32.715785,69.281793,1,0.0,1,1,3,1,1717,0,6,25.0,1,0.0,Taliban
1643,0,30.200819,66.994354,1,0.0,1,0,7,4,1678,0,5,0.0,1,0.0,Taliban
1644,0,32.047646,65.012009,0,0.0,1,0,2,3,12,0,5,2.0,0,0.0,Taliban
1645,0,34.229213,70.193208,0,1.0,1,0,2,4,1679,0,5,0.0,1,0.0,Taliban
1646,0,34.171831,70.621679,0,1.0,1,0,2,4,258,0,5,9.0,-9,0.0,Taliban
1647,0,36.705776,68.87706,0,0.0,0,0,1,2,1705,0,6,0.0,0,0.0,Taliban
1648,0,32.37001,62.128456,0,0.0,1,0,2,2,1707,0,5,2.0,1,0.0,Taliban
1649,0,32.248981,63.85825,0,0.0,1,0,2,4,291,0,5,10.0,1,0.0,Taliban
1650,0,31.631083,65.742226,1,0.0,0,1,1,3,1710,0,6,5.0,1,0.0,Taliban
1651,0,32.363889,64.781443,0,0.0,1,0,3,14,13,0,6,10.0,1,0.0,Taliban
1652,0,35.167134,63.769538,0,0.0,1,0,3,4,258,0,6,3.0,0,0.0,Taliban
1653,1,35.612064,64.750701,0,0.0,1,0,6,12,1714,0,5,1.0,0,1.0,Taliban
1654,0,33.770778,69.338842,0,0.0,1,0,3,2,217,0,6,0.0,1,0.0,Taliban
1655,0,30.54807,63.791685,0,0.0,1,0,2,3,85,0,5,4.0,1,0.0,Taliban
1656,0,31.766705,64.618607,0,0.0,1,0,3,4,1683,0,6,12.0,0,0.0,Taliban
1657,0,32.689845,62.732388,0,0.0,1,1,3,4,1682,0,6,1.0,1,0.0,Taliban
1658,0,34.014552,69.192392,0,0.0,1,0,3,4,48,0,6,2.0,0,0.0,Taliban
1659,0,36.96468,69.170024,0,0.0,1,0,2,3,20,0,5,4.0,-9,0.0,Taliban
1660,0,33.895519,68.763192,0,0.0,1,1,3,4,1718,0,6,10.0,1,0.0,Taliban
1661,0,31.60063,64.369652,0,0.0,1,1,3,3,1721,0,6,2.0,1,0.0,Taliban
1662,0,32.879882,66.150174,0,0.0,1,0,3,14,13,0,6,2.0,1,0.0,Taliban
1663,0,34.340449,63.752884,0,0.0,1,0,2,3,12,0,5,3.0,0,0.0,Taliban
1664,0,35.411438,71.336533,0,0.0,1,0,2,3,771,0,6,1.0,-9,0.0,Taliban
1665,0,31.784801,65.755234,0,0.0,1,1,3,4,1677,0,6,10.0,1,0.0,Taliban
1666,0,31.826695,64.56407,0,0.0,1,0,2,14,1698,0,5,3.0,-9,0.0,Taliban
1667,0,32.690185,62.735282,0,0.0,1,0,2,4,189,0,5,1.0,0,0.0,Taliban
1668,0,34.705139,70.154053,1,0.0,0,0,1,2,1715,0,6,0.0,1,0.0,Taliban
1669,0,35.605071,64.120113,0,1.0,1,0,3,14,307,0,6,0.0,1,0.0,Taliban
1670,0,32.677261,61.981559,0,1.0,1,0,2,3,1140,0,5,2.0,1,0.0,Taliban
1671,1,35.61831,64.249564,0,0.0,1,0,1,2,1686,0,5,1.0,0,1.0,Taliban
1672,0,32.100204,66.901016,0,0.0,1,1,3,3,250,0,6,1.0,1,0.0,Taliban
1673,0,31.889889,64.750946,0,0.0,1,0,2,3,1709,0,5,6.0,0,0.0,Taliban
1674,0,33.318998,62.184034,0,0.0,1,0,3,4,48,0,6,11.0,0,0.0,Taliban
1675,0,35.847119,65.23884,0,0.0,1,0,2,3,258,0,5,1.0,1,0.0,Taliban
1676,0,34.783249,70.107997,0,0.0,1,0,3,1,1088,0,6,3.0,0,0.0,Taliban
1677,0,33.967929,68.949888,0,0.0,1,0,2,3,291,0,5,6.0,-9,0.0,Taliban
1678,0,34.956583,70.754129,0,0.0,1,0,2,4,291,0,5,9.0,0,0.0,Taliban
1679,1,31.859575,64.200998,0,0.0,1,1,3,4,1713,0,6,26.0,1,0.0,Taliban
1680,0,32.903333,67.649722,0,0.0,1,0,3,17,1695,0,6,4.0,1,0.0,Taliban
1681,1,33.239717,65.45986,0,0.0,1,0,6,14,1701,0,5,0.0,0,1.0,Taliban
1682,0,35.838223,66.234833,0,0.0,1,0,1,14,1675,0,5,2.0,0,0.0,Taliban
1683,1,36.70993,67.1157,0,0.0,1,1,5,2,1697,0,6,14.0,1,1.0,Taliban
1684,0,31.662415,62.935134,0,0.0,1,0,3,4,48,0,6,0.0,0,0.0,Taliban
1685,0,35.170056,63.76864,0,0.0,1,0,2,3,1140,0,8,3.0,1,0.0,Taliban
1686,1,36.781832,71.076543,0,1.0,1,0,2,3,20,0,5,1.0,1,-9.0,Taliban
1687,1,34.351349,68.238534,0,0.0,1,0,6,8,1724,0,5,1.0,0,1.0,Taliban
1688,0,32.443855,62.147739,0,1.0,1,0,2,4,48,0,6,1.0,1,0.0,Taliban
1689,0,35.183083,70.986575,0,0.0,1,0,2,2,1685,0,5,38.0,1,0.0,Taliban
1690,0,35.216667,71.35,0,0.0,1,0,2,3,1688,0,5,6.0,0,0.0,Taliban
1691,0,35.761476,68.9166,0,1.0,1,0,7,15,198,0,8,0.0,1,0.0,Taliban
1692,0,35.760462,68.918177,0,1.0,1,0,7,15,198,0,8,0.0,1,0.0,Taliban
1693,0,35.804295,69.287754,0,1.0,1,0,7,15,198,0,8,0.0,1,0.0,Taliban
1694,0,33.791877,69.911399,0,1.0,1,0,2,3,1140,0,5,16.0,0,0.0,Taliban
1695,0,34.263149,70.78821,0,1.0,1,0,3,16,1720,0,6,0.0,1,0.0,Taliban
1696,1,31.497145,65.838674,1,0.0,1,0,5,4,1690,0,5,73.0,-9,1.0,Taliban
1697,0,32.61797,65.872375,0,0.0,1,0,2,17,1719,0,5,1.0,0,0.0,Taliban
1698,1,36.041875,65.014133,0,0.0,1,0,6,14,13,0,5,2.0,0,1.0,Taliban
1699,0,37.459588,69.52422,0,1.0,1,0,2,14,27,0,6,2.0,0,0.0,Taliban
1700,0,36.967715,67.056002,0,1.0,0,0,2,4,291,0,5,2.0,0,0.0,Taliban
